timestamp,rank,division,population_count
2025-02-24T14:47:32.163609,platinum,2,105779
2025-02-24T14:47:32.163609,platinum,3,174383
2025-02-24T14:47:32.163609,diamond,1,26927
2025-02-24T14:47:32.163609,diamond,2,40261
2025-02-24T14:47:32.163609,diamond,3,71134
2025-02-24T14:47:32.163609,grandmaster,1,10083
2025-02-24T14:47:32.163609,grandmaster,2,16463
2025-02-24T14:47:32.163609,grandmaster,3,38759
2025-02-24T14:47:32.163609,celestial,1,1601
2025-02-24T14:47:32.163609,celestial,2,3709
2025-02-24T14:47:32.163609,celestial,3,10824
2025-02-24T14:47:32.163609,eternity,total,1484
2025-02-24T14:47:32.163609,one_above_all,total,585
2025-02-24T19:45:58.479777,bronze,1,252620
2025-02-24T19:45:58.479777,bronze,2,298759
2025-02-24T19:45:58.479777,bronze,3,1144324
2025-02-24T19:45:58.479777,silver,1,204806
2025-02-24T19:45:58.479777,silver,2,234708
2025-02-24T19:45:58.479777,silver,3,273410
2025-02-24T19:45:58.479777,gold,1,150899
2025-02-24T19:45:58.479777,gold,2,180019
2025-02-24T19:45:58.479777,gold,3,257683
2025-02-24T19:45:58.479777,platinum,1,71118
2025-02-24T19:45:58.479777,platinum,2,107533
2025-02-24T19:45:58.479777,platinum,3,176583
2025-02-24T19:45:58.479777,diamond,1,27505
2025-02-24T19:45:58.479777,diamond,2,41407
2025-02-24T19:45:58.479777,diamond,3,72887
2025-02-24T19:45:58.479777,grandmaster,1,10201
2025-02-24T19:45:58.479777,grandmaster,2,16748
2025-02-24T19:45:58.479777,grandmaster,3,39701
2025-02-24T19:45:58.479777,celestial,1,1611
2025-02-24T19:45:58.479777,celestial,2,3754
2025-02-24T19:45:58.479777,celestial,3,10923
2025-02-24T19:45:58.479777,eternity,total,1505
2025-02-24T19:45:58.479777,one_above_all,total,577
2025-02-25T06:17:06.813980,bronze,1,254304
2025-02-25T06:17:06.813980,bronze,2,300820
2025-02-25T06:17:06.813980,bronze,3,1152966
2025-02-25T06:17:06.813980,silver,1,206252
2025-02-25T06:17:06.813980,silver,2,236314
2025-02-25T06:17:06.813980,silver,3,275254
2025-02-25T06:17:06.813980,gold,1,152248
2025-02-25T06:17:06.813980,gold,2,181637
2025-02-25T06:17:06.813980,gold,3,260197
2025-02-25T06:17:06.813980,platinum,1,72147
2025-02-25T06:17:06.813980,platinum,2,108856
2025-02-25T06:17:06.813980,platinum,3,178388
2025-02-25T06:17:06.813980,diamond,1,27886
2025-02-25T06:17:06.813980,diamond,2,42081
2025-02-25T06:17:06.813980,diamond,3,73992
2025-02-25T06:17:06.813980,grandmaster,1,10274
2025-02-25T06:17:06.813980,grandmaster,2,16942
2025-02-25T06:17:06.813980,grandmaster,3,40285
2025-02-25T06:17:06.813980,celestial,1,1619
2025-02-25T06:17:06.813980,celestial,2,3786
2025-02-25T06:17:06.813980,celestial,3,11023
2025-02-25T06:17:06.813980,eternity,total,1514
2025-02-25T06:17:06.813980,one_above_all,total,575
2025-02-25T18:17:09.047435,bronze,1,254730
2025-02-25T18:17:09.047435,bronze,2,301344
2025-02-25T18:17:09.047435,bronze,3,1155280
2025-02-25T18:17:09.047435,silver,1,206583
2025-02-25T18:17:09.047435,silver,2,236677
2025-02-25T18:17:09.047435,silver,3,275684
2025-02-25T18:17:09.047435,gold,1,152600
2025-02-25T18:17:09.047435,gold,2,181992
2025-02-25T18:17:09.047435,gold,3,260904
2025-02-25T18:17:09.047435,platinum,1,72502
2025-02-25T18:17:09.047435,platinum,2,109282
2025-02-25T18:17:09.047435,platinum,3,178891
2025-02-25T18:17:09.047435,diamond,1,28060
2025-02-25T18:17:09.047435,diamond,2,42379
2025-02-25T18:17:09.047435,diamond,3,74440
2025-02-25T18:17:09.047435,grandmaster,1,10326
2025-02-25T18:17:09.047435,grandmaster,2,17046
2025-02-25T18:17:09.047435,grandmaster,3,40665
2025-02-25T18:17:09.047435,celestial,1,1627
2025-02-25T18:17:09.047435,celestial,2,3793
2025-02-25T18:17:09.047435,celestial,3,11079
2025-02-25T18:17:09.047435,eternity,total,1518
2025-02-25T18:17:09.047435,one_above_all,total,574
2025-02-26T00:58:09.089891,bronze,1,256466
2025-02-26T00:58:09.089891,bronze,2,303387
2025-02-26T00:58:09.089891,bronze,3,1164418
2025-02-26T00:58:09.089891,silver,1,207946
2025-02-26T00:58:09.089891,silver,2,238354
2025-02-26T00:58:09.089891,silver,3,277665
2025-02-26T00:58:09.089891,gold,1,153917
2025-02-26T00:58:09.089891,gold,2,183599
2025-02-26T00:58:09.089891,gold,3,263571
2025-02-26T00:58:09.089891,platinum,1,73268
2025-02-26T00:58:09.089891,platinum,2,110389
2025-02-26T00:58:09.089891,platinum,3,180571
2025-02-26T00:58:09.089891,diamond,1,28314
2025-02-26T00:58:09.089891,diamond,2,42826
2025-02-26T00:58:09.089891,diamond,3,75244
2025-02-26T00:58:09.089891,grandmaster,1,10377
2025-02-26T00:58:09.089891,grandmaster,2,17187
2025-02-26T00:58:09.089891,grandmaster,3,41003
2025-02-26T00:58:09.089891,celestial,1,1643
2025-02-26T00:58:09.089891,celestial,2,3818
2025-02-26T00:58:09.089891,celestial,3,11155
2025-02-26T00:58:09.089891,eternity,total,1519
2025-02-26T00:58:09.089891,one_above_all,total,572
2025-02-26T06:17:41.140020,bronze,1,258667
2025-02-26T06:17:41.140020,bronze,2,306069
2025-02-26T06:17:41.140020,bronze,3,1175640
2025-02-26T06:17:41.140020,silver,1,209320
2025-02-26T06:17:41.140020,silver,2,240055
2025-02-26T06:17:41.140020,silver,3,279867
2025-02-26T06:17:41.140020,gold,1,154910
2025-02-26T06:17:41.140020,gold,2,184810
2025-02-26T06:17:41.140020,gold,3,265665
2025-02-26T06:17:41.140020,platinum,1,73868
2025-02-26T06:17:41.140020,platinum,2,111276
2025-02-26T06:17:41.140020,platinum,3,181850
2025-02-26T06:17:41.140020,diamond,1,28540
2025-02-26T06:17:41.140020,diamond,2,43206
2025-02-26T06:17:41.140020,diamond,3,75919
2025-02-26T06:17:41.140020,grandmaster,1,10453
2025-02-26T06:17:41.140020,grandmaster,2,17332
2025-02-26T06:17:41.140020,grandmaster,3,41339
2025-02-26T06:17:41.140020,celestial,1,1652
2025-02-26T06:17:41.140020,celestial,2,3836
2025-02-26T06:17:41.140020,celestial,3,11216
2025-02-26T06:17:41.140020,eternity,total,1527
2025-02-26T06:17:41.140020,one_above_all,total,572
2025-02-26T18:16:58.837679,bronze,1,259919
2025-02-26T18:16:58.837679,bronze,2,307617
2025-02-26T18:16:58.837679,bronze,3,1181940
2025-02-26T18:16:58.837679,silver,1,210101
2025-02-26T18:16:58.837679,silver,2,241091
2025-02-26T18:16:58.837679,silver,3,281058
2025-02-26T18:16:58.837679,gold,1,155520
2025-02-26T18:16:58.837679,gold,2,185530
2025-02-26T18:16:58.837679,gold,3,266881
2025-02-26T18:16:58.837679,platinum,1,74244
2025-02-26T18:16:58.837679,platinum,2,111789
2025-02-26T18:16:58.837679,platinum,3,182601
2025-02-26T18:16:58.837679,diamond,1,28676
2025-02-26T18:16:58.837679,diamond,2,43469
2025-02-26T18:16:58.837679,diamond,3,76345
2025-02-26T18:16:58.837679,grandmaster,1,10515
2025-02-26T18:16:58.837679,grandmaster,2,17449
2025-02-26T18:16:58.837679,grandmaster,3,41613
2025-02-26T18:16:58.837679,celestial,1,1656
2025-02-26T18:16:58.837679,celestial,2,3846
2025-02-26T18:16:58.837679,celestial,3,11292
2025-02-26T18:16:58.837679,eternity,total,1531
2025-02-26T18:16:58.837679,one_above_all,total,572
2025-02-27T00:58:02.261111,bronze,1,261432
2025-02-27T00:58:02.261111,bronze,2,309640
2025-02-27T00:58:02.261111,bronze,3,1191078
2025-02-27T00:58:02.261111,silver,1,211106
2025-02-27T00:58:02.261111,silver,2,242373
2025-02-27T00:58:02.261111,silver,3,282563
2025-02-27T00:58:02.261111,gold,1,156489
2025-02-27T00:58:02.261111,gold,2,186625
2025-02-27T00:58:02.261111,gold,3,268795
2025-02-27T00:58:02.261111,platinum,1,74805
2025-02-27T00:58:02.261111,platinum,2,112575
2025-02-27T00:58:02.261111,platinum,3,183772
2025-02-27T00:58:02.261111,diamond,1,28870
2025-02-27T00:58:02.261111,diamond,2,43864
2025-02-27T00:58:02.261111,diamond,3,77029
2025-02-27T00:58:02.261111,grandmaster,1,10563
2025-02-27T00:58:02.261111,grandmaster,2,17561
2025-02-27T00:58:02.261111,grandmaster,3,41903
2025-02-27T00:58:02.261111,celestial,1,1653
2025-02-27T00:58:02.261111,celestial,2,3863
2025-02-27T00:58:02.261111,celestial,3,11336
2025-02-27T00:58:02.261111,eternity,total,1536
2025-02-27T00:58:02.261111,one_above_all,total,569
2025-02-27T06:17:25.355784,bronze,1,261912
2025-02-27T06:17:25.355784,bronze,2,310293
2025-02-27T06:17:25.355784,bronze,3,1194436
2025-02-27T06:17:25.355784,silver,1,211424
2025-02-27T06:17:25.355784,silver,2,242770
2025-02-27T06:17:25.355784,silver,3,283084
2025-02-27T06:17:25.355784,gold,1,156754
2025-02-27T06:17:25.355784,gold,2,186949
2025-02-27T06:17:25.355784,gold,3,269347
2025-02-27T06:17:25.355784,platinum,1,75025
2025-02-27T06:17:25.355784,platinum,2,112867
2025-02-27T06:17:25.355784,platinum,3,184130
2025-02-27T06:17:25.355784,diamond,1,29013
2025-02-27T06:17:25.355784,diamond,2,44090
2025-02-27T06:17:25.355784,diamond,3,77349
2025-02-27T06:17:25.355784,grandmaster,1,10611
2025-02-27T06:17:25.355784,grandmaster,2,17685
2025-02-27T06:17:25.355784,grandmaster,3,42154
2025-02-27T06:17:25.355784,celestial,1,1656
2025-02-27T06:17:25.355784,celestial,2,3866
2025-02-27T06:17:25.355784,celestial,3,11415
2025-02-27T06:17:25.355784,eternity,total,1541
2025-02-27T06:17:25.355784,one_above_all,total,568
2025-02-27T12:23:51.028201,bronze,1,262491
2025-02-27T12:23:51.028201,bronze,2,311096
2025-02-27T12:23:51.028201,bronze,3,1198371
2025-02-27T12:23:51.028201,silver,1,211824
2025-02-27T12:23:51.028201,silver,2,243199
2025-02-27T12:23:51.028201,silver,3,283652
2025-02-27T12:23:51.028201,gold,1,157082
2025-02-27T12:23:51.028201,gold,2,187334
2025-02-27T12:23:51.028201,gold,3,270007
2025-02-27T12:23:51.028201,platinum,1,75309
2025-02-27T12:23:51.028201,platinum,2,113229
2025-02-27T12:23:51.028201,platinum,3,184613
2025-02-27T12:23:51.028201,diamond,1,29160
2025-02-27T12:23:51.028201,diamond,2,44356
2025-02-27T12:23:51.028201,diamond,3,77692
2025-02-27T12:23:51.028201,grandmaster,1,10670
2025-02-27T12:23:51.028201,grandmaster,2,17832
2025-02-27T12:23:51.028201,grandmaster,3,42474
2025-02-27T12:23:51.028201,celestial,1,1659
2025-02-27T12:23:51.028201,celestial,2,3895
2025-02-27T12:23:51.028201,celestial,3,11479
2025-02-27T12:23:51.028201,eternity,total,1547
2025-02-27T12:23:51.028201,one_above_all,total,566
2025-02-27T18:16:51.820538,bronze,1,262491
2025-02-27T18:16:51.820538,bronze,2,311096
2025-02-27T18:16:51.820538,bronze,3,1198371
2025-02-27T18:16:51.820538,silver,1,211824
2025-02-27T18:16:51.820538,silver,2,243199
2025-02-27T18:16:51.820538,silver,3,283652
2025-02-27T18:16:51.820538,gold,1,157082
2025-02-27T18:16:51.820538,gold,2,187334
2025-02-27T18:16:51.820538,gold,3,270007
2025-02-27T18:16:51.820538,platinum,1,75309
2025-02-27T18:16:51.820538,platinum,2,113229
2025-02-27T18:16:51.820538,platinum,3,184613
2025-02-27T18:16:51.820538,diamond,1,29160
2025-02-27T18:16:51.820538,diamond,2,44356
2025-02-27T18:16:51.820538,diamond,3,77692
2025-02-27T18:16:51.820538,grandmaster,1,10670
2025-02-27T18:16:51.820538,grandmaster,2,17832
2025-02-27T18:16:51.820538,grandmaster,3,42474
2025-02-27T18:16:51.820538,celestial,1,1659
2025-02-27T18:16:51.820538,celestial,2,3895
2025-02-27T18:16:51.820538,celestial,3,11479
2025-02-27T18:16:51.820538,eternity,total,1547
2025-02-27T18:16:51.820538,one_above_all,total,566
2025-02-28T00:58:25.815300,bronze,1,262556
2025-02-28T00:58:25.815300,bronze,2,311241
2025-02-28T00:58:25.815300,bronze,3,1198995
2025-02-28T00:58:25.815300,silver,1,211874
2025-02-28T00:58:25.815300,silver,2,243267
2025-02-28T00:58:25.815300,silver,3,283730
2025-02-28T00:58:25.815300,gold,1,157116
2025-02-28T00:58:25.815300,gold,2,187373
2025-02-28T00:58:25.815300,gold,3,270081
2025-02-28T00:58:25.815300,platinum,1,75355
2025-02-28T00:58:25.815300,platinum,2,113280
2025-02-28T00:58:25.815300,platinum,3,184649
2025-02-28T00:58:25.815300,diamond,1,29187
2025-02-28T00:58:25.815300,diamond,2,44399
2025-02-28T00:58:25.815300,diamond,3,77755
2025-02-28T00:58:25.815300,grandmaster,1,10689
2025-02-28T00:58:25.815300,grandmaster,2,17863
2025-02-28T00:58:25.815300,grandmaster,3,42570
2025-02-28T00:58:25.815300,celestial,1,1664
2025-02-28T00:58:25.815300,celestial,2,3892
2025-02-28T00:58:25.815300,celestial,3,11502
2025-02-28T00:58:25.815300,eternity,total,1547
2025-02-28T00:58:25.815300,one_above_all,total,567
2025-02-28T06:17:11.076672,bronze,1,262764
2025-02-28T06:17:11.076672,bronze,2,311570
2025-02-28T06:17:11.076672,bronze,3,1200579
2025-02-28T06:17:11.076672,silver,1,212066
2025-02-28T06:17:11.076672,silver,2,243426
2025-02-28T06:17:11.076672,silver,3,283940
2025-02-28T06:17:11.076672,gold,1,157262
2025-02-28T06:17:11.076672,gold,2,187513
2025-02-28T06:17:11.076672,gold,3,270367
2025-02-28T06:17:11.076672,platinum,1,75489
2025-02-28T06:17:11.076672,platinum,2,113446
2025-02-28T06:17:11.076672,platinum,3,184870
2025-02-28T06:17:11.076672,diamond,1,29307
2025-02-28T06:17:11.076672,diamond,2,44583
2025-02-28T06:17:11.076672,diamond,3,77982
2025-02-28T06:17:11.076672,grandmaster,1,10753
2025-02-28T06:17:11.076672,grandmaster,2,17946
2025-02-28T06:17:11.076672,grandmaster,3,42852
2025-02-28T06:17:11.076672,celestial,1,1674
2025-02-28T06:17:11.076672,celestial,2,3906
2025-02-28T06:17:11.076672,celestial,3,11560
2025-02-28T06:17:11.076672,eternity,total,1549
2025-02-28T06:17:11.076672,one_above_all,total,567
2025-02-28T12:23:01.383407,bronze,1,263059
2025-02-28T12:23:01.383407,bronze,2,312075
2025-02-28T12:23:01.383407,bronze,3,1202666
2025-02-28T12:23:01.383407,silver,1,212308
2025-02-28T12:23:01.383407,silver,2,243698
2025-02-28T12:23:01.383407,silver,3,284216
2025-02-28T12:23:01.383407,gold,1,157440
2025-02-28T12:23:01.383407,gold,2,187752
2025-02-28T12:23:01.383407,gold,3,270725
2025-02-28T12:23:01.383407,platinum,1,75642
2025-02-28T12:23:01.383407,platinum,2,113670
2025-02-28T12:23:01.383407,platinum,3,185084
2025-02-28T12:23:01.383407,diamond,1,29419
2025-02-28T12:23:01.383407,diamond,2,44765
2025-02-28T12:23:01.383407,diamond,3,78201
2025-02-28T12:23:01.383407,grandmaster,1,10802
2025-02-28T12:23:01.383407,grandmaster,2,18043
2025-02-28T12:23:01.383407,grandmaster,3,43092
2025-02-28T12:23:01.383407,celestial,1,1682
2025-02-28T12:23:01.383407,celestial,2,3929
2025-02-28T12:23:01.383407,celestial,3,11602
2025-02-28T12:23:01.383407,eternity,total,1551
2025-02-28T12:23:01.383407,one_above_all,total,565
2025-02-28T18:16:37.386717,bronze,1,263059
2025-02-28T18:16:37.386717,bronze,2,312075
2025-02-28T18:16:37.386717,bronze,3,1202666
2025-02-28T18:16:37.386717,silver,1,212308
2025-02-28T18:16:37.386717,silver,2,243698
2025-02-28T18:16:37.386717,silver,3,284216
2025-02-28T18:16:37.386717,gold,1,157440
2025-02-28T18:16:37.386717,gold,2,187752
2025-02-28T18:16:37.386717,gold,3,270725
2025-02-28T18:16:37.386717,platinum,1,75642
2025-02-28T18:16:37.386717,platinum,2,113670
2025-02-28T18:16:37.386717,platinum,3,185084
2025-02-28T18:16:37.386717,diamond,1,29419
2025-02-28T18:16:37.386717,diamond,2,44765
2025-02-28T18:16:37.386717,diamond,3,78201
2025-02-28T18:16:37.386717,grandmaster,1,10802
2025-02-28T18:16:37.386717,grandmaster,2,18043
2025-02-28T18:16:37.386717,grandmaster,3,43092
2025-02-28T18:16:37.386717,celestial,1,1682
2025-02-28T18:16:37.386717,celestial,2,3929
2025-02-28T18:16:37.386717,celestial,3,11602
2025-02-28T18:16:37.386717,eternity,total,1551
2025-02-28T18:16:37.386717,one_above_all,total,565
2025-03-01T01:02:33.716849,bronze,1,263494
2025-03-01T01:02:33.716849,bronze,2,312690
2025-03-01T01:02:33.716849,bronze,3,1205710
2025-03-01T01:02:33.716849,silver,1,212582
2025-03-01T01:02:33.716849,silver,2,244072
2025-03-01T01:02:33.716849,silver,3,284690
2025-03-01T01:02:33.716849,gold,1,157732
2025-03-01T01:02:33.716849,gold,2,188043
2025-03-01T01:02:33.716849,gold,3,271231
2025-03-01T01:02:33.716849,platinum,1,75828
2025-03-01T01:02:33.716849,platinum,2,113937
2025-03-01T01:02:33.716849,platinum,3,185386
2025-03-01T01:02:33.716849,diamond,1,29526
2025-03-01T01:02:33.716849,diamond,2,44929
2025-03-01T01:02:33.716849,diamond,3,78470
2025-03-01T01:02:33.716849,grandmaster,1,10845
2025-03-01T01:02:33.716849,grandmaster,2,18125
2025-03-01T01:02:33.716849,grandmaster,3,43292
2025-03-01T01:02:33.716849,celestial,1,1688
2025-03-01T01:02:33.716849,celestial,2,3939
2025-03-01T01:02:33.716849,celestial,3,11649
2025-03-01T01:02:33.716849,eternity,total,1553
2025-03-01T01:02:33.716849,one_above_all,total,564
2025-03-01T06:16:23.205738,bronze,1,264175
2025-03-01T06:16:23.205738,bronze,2,313621
2025-03-01T06:16:23.205738,bronze,3,1209904
2025-03-01T06:16:23.205738,silver,1,213003
2025-03-01T06:16:23.205738,silver,2,244584
2025-03-01T06:16:23.205738,silver,3,285347
2025-03-01T06:16:23.205738,gold,1,158056
2025-03-01T06:16:23.205738,gold,2,188468
2025-03-01T06:16:23.205738,gold,3,271899
2025-03-01T06:16:23.205738,platinum,1,76091
2025-03-01T06:16:23.205738,platinum,2,114238
2025-03-01T06:16:23.205738,platinum,3,185839
2025-03-01T06:16:23.205738,diamond,1,29678
2025-03-01T06:16:23.205738,diamond,2,45173
2025-03-01T06:16:23.205738,diamond,3,78830
2025-03-01T06:16:23.205738,grandmaster,1,10885
2025-03-01T06:16:23.205738,grandmaster,2,18245
2025-03-01T06:16:23.205738,grandmaster,3,43546
2025-03-01T06:16:23.205738,celestial,1,1689
2025-03-01T06:16:23.205738,celestial,2,3966
2025-03-01T06:16:23.205738,celestial,3,11730
2025-03-01T06:16:23.205738,eternity,total,1565
2025-03-01T06:16:23.205738,one_above_all,total,563
2025-03-01T12:21:04.950275,bronze,1,264695
2025-03-01T12:21:04.950275,bronze,2,314433
2025-03-01T12:21:04.950275,bronze,3,1213626
2025-03-01T12:21:04.950275,silver,1,213349
2025-03-01T12:21:04.950275,silver,2,244994
2025-03-01T12:21:04.950275,silver,3,285877
2025-03-01T12:21:04.950275,gold,1,158329
2025-03-01T12:21:04.950275,gold,2,188789
2025-03-01T12:21:04.950275,gold,3,272438
2025-03-01T12:21:04.950275,platinum,1,76267
2025-03-01T12:21:04.950275,platinum,2,114486
2025-03-01T12:21:04.950275,platinum,3,186170
2025-03-01T12:21:04.950275,diamond,1,29766
2025-03-01T12:21:04.950275,diamond,2,45337
2025-03-01T12:21:04.950275,diamond,3,79080
2025-03-01T12:21:04.950275,grandmaster,1,10916
2025-03-01T12:21:04.950275,grandmaster,2,18315
2025-03-01T12:21:04.950275,grandmaster,3,43756
2025-03-01T12:21:04.950275,celestial,1,1694
2025-03-01T12:21:04.950275,celestial,2,3984
2025-03-01T12:21:04.950275,celestial,3,11772
2025-03-01T12:21:04.950275,eternity,total,1566
2025-03-01T12:21:04.950275,one_above_all,total,563
2025-03-01T18:14:49.352462,bronze,1,264695
2025-03-01T18:14:49.352462,bronze,2,314433
2025-03-01T18:14:49.352462,bronze,3,1213626
2025-03-01T18:14:49.352462,silver,1,213349
2025-03-01T18:14:49.352462,silver,2,244994
2025-03-01T18:14:49.352462,silver,3,285877
2025-03-01T18:14:49.352462,gold,1,158329
2025-03-01T18:14:49.352462,gold,2,188789
2025-03-01T18:14:49.352462,gold,3,272438
2025-03-01T18:14:49.352462,platinum,1,76267
2025-03-01T18:14:49.352462,platinum,2,114486
2025-03-01T18:14:49.352462,platinum,3,186170
2025-03-01T18:14:49.352462,diamond,1,29766
2025-03-01T18:14:49.352462,diamond,2,45337
2025-03-01T18:14:49.352462,diamond,3,79080
2025-03-01T18:14:49.352462,grandmaster,1,10916
2025-03-01T18:14:49.352462,grandmaster,2,18315
2025-03-01T18:14:49.352462,grandmaster,3,43756
2025-03-01T18:14:49.352462,celestial,1,1694
2025-03-01T18:14:49.352462,celestial,2,3984
2025-03-01T18:14:49.352462,celestial,3,11772
2025-03-01T18:14:49.352462,eternity,total,1566
2025-03-01T18:14:49.352462,one_above_all,total,563
2025-03-02T01:01:38.036429,bronze,1,265234
2025-03-02T01:01:38.036429,bronze,2,315196
2025-03-02T01:01:38.036429,bronze,3,1217745
2025-03-02T01:01:38.036429,silver,1,213698
2025-03-02T01:01:38.036429,silver,2,245448
2025-03-02T01:01:38.036429,silver,3,286448
2025-03-02T01:01:38.036429,gold,1,158552
2025-03-02T01:01:38.036429,gold,2,189085
2025-03-02T01:01:38.036429,gold,3,272963
2025-03-02T01:01:38.036429,platinum,1,76450
2025-03-02T01:01:38.036429,platinum,2,114717
2025-03-02T01:01:38.036429,platinum,3,186508
